Tipo de dato;Agregados macroeconómicos: Nivel 1;Agregados macroeconómicos: Nivel 2;Niveles y tasas;Periodo;Total
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2020T2;18,9746
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2020T1;30,7525
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2019T4;5,5249
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2019T3;23,2482
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2019T2;5,9929
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2019T1;-23,6042
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2018T4;0,6021
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2018T3;-13,0905
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2018T2;-11,5851
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2018T1;12,0818
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2017T4;11,174
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2017T3;4,6456
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2017T2;28,2096
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2017T1;-8,9165
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2016T4;-43,9538
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2016T3;-4,7106
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2016T2;6,3035
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2016T1;4,5428
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2015T4;5,9633
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2015T3;29,6542
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2015T2;-17,5996
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2015T1;74,5623
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2014T4;-17,8392
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2014T3;6,4213
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2014T2;112,3126
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2014T1;3,2979
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2013T4;48,5629
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2013T3;57,266
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2013T2;0,8639
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2013T1;-1,5707
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2012T4;28,1818
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2012T3;-28,3319
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2012T2;-30,2711
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2012T1;-12,2243
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2011T4;0,3361
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2011T3;-9,9364
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2011T2;-17,1036
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2011T1;-2,7703
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2010T4;-10,8305
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2010T3;-21,375
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2010T2;-9,6447
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2010T1;-4,766
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2009T4;10,397
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2009T3;22,5115
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2009T2;-5,7416
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2009T1;-9,1261
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2008T4;-11,6124
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2008T3;10,118
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2008T2;17,7833
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2008T1;-4,2931
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2007T4;45,5319
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2007T3;-22,6354
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2007T2;-10,0788
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2007T1;11,8377
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2006T4;-60,034
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2006T3;6,237
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2006T2;-8,595
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2006T1;-5,3292
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2005T4;-9,3192
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2005T3;17,6039
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2005T2;20,3841
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2005T1;-0,0783
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2004T4;21,234
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2004T3;-0,3249
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2004T2;-15,3644
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2004T1;-0,0782
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2003T4;-11,2165
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2003T3;16,3516
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2003T2;24,3966
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2003T1;-6,4422
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;Subvenciones sobre los productos;Variación anual;2002T4;17,629
